id:1,锈渍铁剑,下一次造成的伤害提升25%（血量低于10时才能使用）
id:8715,牙木铁,木属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8716,枫灵柔铁,木属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8717,翠虹木蕴铁,木属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8718,璃森铁,木属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8719,甲木铁,木属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8720,柔枫铜,木属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8721,星木铁,木属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8722,鬼槐钢,木属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8723,朽木冥铁,木属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8724,水铜,水属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8725,水心铜,水属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8726,百年幻淼铜,水属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8727,千年幻淼铜,水属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8728,万载幻淼铜,水属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8729,仙淼铜,水属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8730,寒铁,水属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8731,寒心铁,水属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8732,百年寒铁,水属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8733,千年寒铁,水属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8734,万载寒铁,水属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8735,仙韵寒铁精,水属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8736,火铜,火属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8737,火铜精,火属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8738,千年火铜,火属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8739,万载火铜精,火属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8740,赤火元铜,火属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8741,赤火元铜精,火属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8742,焰铁,火属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8743,赤焰铁,火属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8744,百年焰铁,火属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8745,千年焰铁,火属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8746,万载焰铁,火属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8747,焱璃焰铁,火属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8748,岩铁,土属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8749,地灵铁,土属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8750,百年地灵铁,土属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8751,千年地灵铁,土属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8752,万载地灵铁,土属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8753,坤仪铁,土属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8754,坤金,土属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8755,坤灵金,土属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8756,百年坤金,土属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8757,千年坤金,土属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8758,万载坤金,土属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8759,厚土坤金,土属性金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8760,锻剑铁,蕴含剑意的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8761,锻剑铁精,蕴含剑意的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8762,百年锻剑铁,蕴含剑意的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8763,千年锻剑铁,蕴含剑意的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8764,万载锻剑铁,蕴含剑意的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8765,玄天剑胚,蕴含剑意的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8766,剑灵金,蕴含剑意的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8767,奕剑金,蕴含剑意的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8768,百年奕剑金,蕴含剑意的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8769,千年奕剑金,蕴含剑意的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8770,万载奕剑金,蕴含剑意的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8771,黄天剑胚,蕴含剑意的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8772,神念铁,增幅神念的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8773,炼心铁,增幅神念的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8774,百年炼心铁,增幅神念的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8775,千年炼心铁,增幅神念的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8776,万载炼心铁,增幅神念的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8777,锻心铁,增幅神念的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8778,念铜,增幅神念的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8779,念铜精,增幅神念的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8780,百年念铜,增幅神念的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8781,千年念铜,增幅神念的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8782,万载念铜,增幅神念的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8783,锻心铜,增幅神念的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8784,灵铁,蕴含强大无属性灵力的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8785,御灵铁,蕴含强大无属性灵力的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8786,百年御灵铁,蕴含强大无属性灵力的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8787,千年御灵铁,蕴含强大无属性灵力的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8788,万载御灵铁,蕴含强大无属性灵力的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8789,玄天灵铁,蕴含强大无属性灵力的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8790,灵金,蕴含强大无属性灵力的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8791,引灵金,蕴含强大无属性灵力的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8792,百年引灵金,蕴含强大无属性灵力的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8793,千年引灵金,蕴含强大无属性灵力的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8794,万载引灵金,蕴含强大无属性灵力的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8795,万灵金,蕴含强大无属性灵力的金属材料，可用于炼器，韧性最强、亲和次之，但坚固为零。
id:8796,碎鑫玉,金属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8797,精钢石,金属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8798,盘龙石,金属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8799,幻金石,金属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8800,金尘玉,金属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8801,盘古天鑫玉,金属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8802,金陨石,金属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8803,玄金石,金属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8804,玄鑫石,金属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8805,金钰玉,金属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8806,灵鑫石,金属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8807,天阳缕鑫石,金属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8808,枫灵玉,木属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8809,乙木晶,木属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8810,枫灵玉髓,木属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8811,乙木原石,木属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8812,枫玄玉,木属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8813,枫玄玉髓,木属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8814,木灵玉,木属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8815,木灵玉髓,木属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8816,槐魄石,木属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8817,黯槐玉,木属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8818,枫楠石,木属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8819,天元石心,木属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8820,水灵玉,水属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8821,水灵寒玉,水属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8822,百年寒玉,水属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8823,千年寒玉,水属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8824,万载寒玉,水属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8825,玄心寒玉,水属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8826,冰晶,水属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8827,玄冰晶,水属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8828,百年玄冰晶,水属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8829,千年玄冰晶,水属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8830,万载玄冰晶,水属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8831,玄古冰晶,水属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8832,火玉,火属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8833,赤焰火玉,火属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8834,暖玉,火属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8835,火麟玉,火属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8836,万载火玉,火属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8837,焚天火玉,火属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8838,火灵晶,火属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8839,赤焰火晶,火属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8840,百年炎晶,火属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8841,千年炎晶,火属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
id:8842,万载炎晶,火属性矿石材料，可用于炼器，坚固最强、韧性次之，但灵性为零。
